Charger Latitude,Charger Longitude,Hour,Demand Count Near Origin,Demand Count Near Destination,Total Demand Count,lat_lon,id
22.2786297,114.1918383,7,3643,1297,4940,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,8,4710,4272,8982,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,9,1773,2255,4028,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,10,3872,4183,8055,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,11,3658,2794,6452,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,12,2108,3759,5867,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,13,4065,4473,8538,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,14,3085,1893,4978,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,15,2438,1990,4428,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,16,3411,3630,7041,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,17,3891,2800,6691,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,18,3540,5182,8722,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,19,3715,6921,10636,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,20,1724,3340,5064,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,21,1874,1311,3185,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,22,2700,744,3444,"(22.2786297, 114.1918383)",43
22.2786297,114.1918383,23,1146,812,1958,"(22.2786297, 114.1918383)",43
22.2762828,114.1795503,0,1018,623,1641,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,1,1227,401,1628,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,2,6,208,214,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,3,0,0,0,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,4,1169,1169,2338,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,5,0,0,0,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,6,379,408,787,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,7,1964,2155,4119,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,8,3648,5021,8669,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,9,1344,2703,4047,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,10,3517,5254,8771,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,11,2282,2335,4617,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,12,2678,4307,6985,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,13,4447,4382,8829,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,14,2845,1935,4780,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,15,1916,2803,4719,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,16,3447,2824,6271,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,17,4403,2463,6866,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,18,4379,4484,8863,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,19,5332,5537,10869,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,20,2758,2995,5753,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,21,2399,1273,3672,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,22,3662,593,4255,"(22.2762828, 114.1795503)",44
22.2762828,114.1795503,23,1804,615,2419,"(22.2762828, 114.1795503)",44
22.2904085,114.1951268,0,642,593,1235,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,1,680,373,1053,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,2,278,368,646,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,3,0,0,0,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,4,3,1370,1373,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,5,0,0,0,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,6,622,0,622,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,7,3988,1284,5272,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,8,3574,3716,7290,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,9,1849,2956,4805,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,10,2812,2542,5354,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,11,2595,3140,5735,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,12,902,2949,3851,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,13,3368,3360,6728,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,14,2938,1020,3958,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,15,1576,3979,5555,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,16,3280,3059,6339,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,17,2897,2357,5254,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,18,3469,2733,6202,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,19,3426,3809,7235,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,20,1602,3414,5016,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,21,3180,2522,5702,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,22,1327,242,1569,"(22.2904085, 114.1951268)",45
22.2904085,114.1951268,23,548,613,1161,"(22.2904085, 114.1951268)",45
22.2828762,114.1277959,0,327,327,654,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,1,25,232,257,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,2,0,0,0,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,3,0,0,0,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,4,209,0,209,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,5,0,0,0,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,6,224,441,665,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,7,889,415,1304,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,8,3117,18,3135,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,9,1680,479,2159,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,10,1127,624,1751,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,11,642,124,766,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,12,2300,1480,3780,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,13,1984,2203,4187,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,14,583,195,778,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,15,971,803,1774,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,16,11,303,314,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,17,812,2001,2813,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,18,1133,3682,4815,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,19,1120,1881,3001,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,20,683,553,1236,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,21,1282,1781,3063,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,22,191,440,631,"(22.2828762, 114.1277959)",46
22.2828762,114.1277959,23,421,440,861,"(22.2828762, 114.1277959)",46
22.291298,114.211641,0,201,196,397,"(22.291298, 114.211641)",47
22.291298,114.211641,1,0,599,599,"(22.291298, 114.211641)",47
22.291298,114.211641,2,0,228,228,"(22.291298, 114.211641)",47
22.291298,114.211641,3,0,0,0,"(22.291298, 114.211641)",47
22.291298,114.211641,4,0,0,0,"(22.291298, 114.211641)",47
22.291298,114.211641,5,0,4,4,"(22.291298, 114.211641)",47
22.291298,114.211641,6,1000,0,1000,"(22.291298, 114.211641)",47
22.291298,114.211641,7,4050,573,4623,"(22.291298, 114.211641)",47
22.291298,114.211641,8,3766,2692,6458,"(22.291298, 114.211641)",47
22.291298,114.211641,9,781,978,1759,"(22.291298, 114.211641)",47
22.291298,114.211641,10,2291,203,2494,"(22.291298, 114.211641)",47
22.291298,114.211641,11,2145,2238,4383,"(22.291298, 114.211641)",47
22.291298,114.211641,12,406,844,1250,"(22.291298, 114.211641)",47
22.291298,114.211641,13,224,1714,1938,"(22.291298, 114.211641)",47
22.291298,114.211641,14,681,1053,1734,"(22.291298, 114.211641)",47
22.291298,114.211641,15,462,1429,1891,"(22.291298, 114.211641)",47
22.291298,114.211641,16,1543,1126,2669,"(22.291298, 114.211641)",47
22.291298,114.211641,17,299,1538,1837,"(22.291298, 114.211641)",47
22.291298,114.211641,18,1806,1546,3352,"(22.291298, 114.211641)",47
22.291298,114.211641,19,745,2481,3226,"(22.291298, 114.211641)",47
22.291298,114.211641,20,2068,1573,3641,"(22.291298, 114.211641)",47
22.291298,114.211641,21,1159,1370,2529,"(22.291298, 114.211641)",47
22.291298,114.211641,22,391,1396,1787,"(22.291298, 114.211641)",47
22.291298,114.211641,23,0,1204,1204,"(22.291298, 114.211641)",47
22.2809696,114.230195,0,0,196,196,"(22.2809696, 114.230195)",50
22.2809696,114.230195,1,0,415,415,"(22.2809696, 114.230195)",50
22.2809696,114.230195,2,0,228,228,"(22.2809696, 114.230195)",50
22.2809696,114.230195,3,0,0,0,"(22.2809696, 114.230195)",50
22.2809696,114.230195,4,0,0,0,"(22.2809696, 114.230195)",50
22.2809696,114.230195,5,0,183,183,"(22.2809696, 114.230195)",50
22.2809696,114.230195,6,379,224,603,"(22.2809696, 114.230195)",50
22.2809696,114.230195,7,2163,581,2744,"(22.2809696, 114.230195)",50
22.2809696,114.230195,8,2439,992,3431,"(22.2809696, 114.230195)",50
22.2809696,114.230195,9,1202,390,1592,"(22.2809696, 114.230195)",50
22.2809696,114.230195,10,837,179,1016,"(22.2809696, 114.230195)",50
22.2809696,114.230195,11,646,912,1558,"(22.2809696, 114.230195)",50
22.2809696,114.230195,12,847,1213,2060,"(22.2809696, 114.230195)",50
22.2809696,114.230195,13,450,1223,1673,"(22.2809696, 114.230195)",50
22.2809696,114.230195,14,235,945,1180,"(22.2809696, 114.230195)",50
22.2809696,114.230195,15,1093,891,1984,"(22.2809696, 114.230195)",50
22.2809696,114.230195,16,1036,259,1295,"(22.2809696, 114.230195)",50
22.2809696,114.230195,17,228,1845,2073,"(22.2809696, 114.230195)",50
22.2809696,114.230195,18,698,1030,1728,"(22.2809696, 114.230195)",50
22.2809696,114.230195,19,687,1276,1963,"(22.2809696, 114.230195)",50
22.2809696,114.230195,20,1355,945,2300,"(22.2809696, 114.230195)",50
22.2809696,114.230195,21,632,2190,2822,"(22.2809696, 114.230195)",50
22.2809696,114.230195,22,571,1793,2364,"(22.2809696, 114.230195)",50
22.2809696,114.230195,23,0,1324,1324,"(22.2809696, 114.230195)",50
22.2920209,114.2014289,0,201,310,511,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,1,172,745,917,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,2,166,556,722,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,3,0,0,0,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,4,0,260,260,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,5,0,0,0,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,6,860,0,860,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,7,4666,671,5337,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,8,3382,3030,6412,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,9,1196,1685,2881,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,10,2562,829,3391,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,11,2697,3043,5740,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,12,652,2148,2800,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,13,1668,1955,3623,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,14,1747,998,2745,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,15,1106,2780,3886,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,16,2185,1587,3772,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,17,1638,1858,3496,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,18,2366,1584,3950,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,19,1596,3515,5111,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,20,1991,2480,4471,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,21,2522,2438,4960,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,22,537,826,1363,"(22.2920209, 114.2014289)",49
22.2920209,114.2014289,23,0,1115,1115,"(22.2920209, 114.2014289)",49
22.2809696,114.230195,0,0,196,196,"(22.2809696, 114.230195)",50
22.2809696,114.230195,1,0,415,415,"(22.2809696, 114.230195)",50
22.2809696,114.230195,2,0,228,228,"(22.2809696, 114.230195)",50
22.2809696,114.230195,3,0,0,0,"(22.2809696, 114.230195)",50
22.2809696,114.230195,4,0,0,0,"(22.2809696, 114.230195)",50
22.2809696,114.230195,5,0,183,183,"(22.2809696, 114.230195)",50
22.2809696,114.230195,6,379,224,603,"(22.2809696, 114.230195)",50
22.2809696,114.230195,7,2163,581,2744,"(22.2809696, 114.230195)",50
22.2809696,114.230195,8,2439,992,3431,"(22.2809696, 114.230195)",50
22.2809696,114.230195,9,1202,390,1592,"(22.2809696, 114.230195)",50
22.2809696,114.230195,10,837,179,1016,"(22.2809696, 114.230195)",50
22.2809696,114.230195,11,646,912,1558,"(22.2809696, 114.230195)",50
22.2809696,114.230195,12,847,1213,2060,"(22.2809696, 114.230195)",50
22.2809696,114.230195,13,450,1223,1673,"(22.2809696, 114.230195)",50
22.2809696,114.230195,14,235,945,1180,"(22.2809696, 114.230195)",50
22.2809696,114.230195,15,1093,891,1984,"(22.2809696, 114.230195)",50
22.2809696,114.230195,16,1036,259,1295,"(22.2809696, 114.230195)",50
22.2809696,114.230195,17,228,1845,2073,"(22.2809696, 114.230195)",50
22.2809696,114.230195,18,698,1030,1728,"(22.2809696, 114.230195)",50
22.2809696,114.230195,19,687,1276,1963,"(22.2809696, 114.230195)",50
22.2809696,114.230195,20,1355,945,2300,"(22.2809696, 114.230195)",50
22.2809696,114.230195,21,632,2190,2822,"(22.2809696, 114.230195)",50
22.2809696,114.230195,22,571,1793,2364,"(22.2809696, 114.230195)",50
22.2809696,114.230195,23,0,1324,1324,"(22.2809696, 114.230195)",50
22.2504937,114.147667,0,0,380,380,"(22.2504937, 114.147667)",51
22.2504937,114.147667,1,0,196,196,"(22.2504937, 114.147667)",51
22.2504937,114.147667,2,203,185,388,"(22.2504937, 114.147667)",51
22.2504937,114.147667,3,0,0,0,"(22.2504937, 114.147667)",51
22.2504937,114.147667,4,0,0,0,"(22.2504937, 114.147667)",51
22.2504937,114.147667,5,0,0,0,"(22.2504937, 114.147667)",51
22.2504937,114.147667,6,408,188,596,"(22.2504937, 114.147667)",51
22.2504937,114.147667,7,612,210,822,"(22.2504937, 114.147667)",51
22.2504937,114.147667,8,2193,569,2762,"(22.2504937, 114.147667)",51
22.2504937,114.147667,9,203,128,331,"(22.2504937, 114.147667)",51
22.2504937,114.147667,10,0,101,101,"(22.2504937, 114.147667)",51
22.2504937,114.147667,11,201,0,201,"(22.2504937, 114.147667)",51
22.2504937,114.147667,12,195,107,302,"(22.2504937, 114.147667)",51
22.2504937,114.147667,13,841,229,1070,"(22.2504937, 114.147667)",51
22.2504937,114.147667,14,0,0,0,"(22.2504937, 114.147667)",51
22.2504937,114.147667,15,185,824,1009,"(22.2504937, 114.147667)",51
22.2504937,114.147667,16,61,0,61,"(22.2504937, 114.147667)",51
22.2504937,114.147667,17,768,1410,2178,"(22.2504937, 114.147667)",51
22.2504937,114.147667,18,444,631,1075,"(22.2504937, 114.147667)",51
22.2504937,114.147667,19,72,401,473,"(22.2504937, 114.147667)",51
22.2504937,114.147667,20,395,1708,2103,"(22.2504937, 114.147667)",51
22.2504937,114.147667,21,0,316,316,"(22.2504937, 114.147667)",51
22.2504937,114.147667,22,201,874,1075,"(22.2504937, 114.147667)",51
22.2504937,114.147667,23,0,0,0,"(22.2504937, 114.147667)",51
22.268751,114.234698,0,0,0,0,"(22.268751, 114.234698)",52
22.268751,114.234698,1,0,0,0,"(22.268751, 114.234698)",52
22.268751,114.234698,2,0,0,0,"(22.268751, 114.234698)",52
22.268751,114.234698,3,0,0,0,"(22.268751, 114.234698)",52
22.268751,114.234698,4,0,0,0,"(22.268751, 114.234698)",52
22.268751,114.234698,5,76,183,259,"(22.268751, 114.234698)",52
22.268751,114.234698,6,0,378,378,"(22.268751, 114.234698)",52
22.268751,114.234698,7,1086,828,1914,"(22.268751, 114.234698)",52
22.268751,114.234698,8,966,201,1167,"(22.268751, 114.234698)",52
22.268751,114.234698,9,1848,710,2558,"(22.268751, 114.234698)",52
22.268751,114.234698,10,1014,0,1014,"(22.268751, 114.234698)",52
22.268751,114.234698,11,0,716,716,"(22.268751, 114.234698)",52
22.268751,114.234698,12,3162,2707,5869,"(22.268751, 114.234698)",52
22.268751,114.234698,13,777,348,1125,"(22.268751, 114.234698)",52
22.268751,114.234698,14,186,0,186,"(22.268751, 114.234698)",52
22.268751,114.234698,15,986,818,1804,"(22.268751, 114.234698)",52
22.268751,114.234698,16,0,421,421,"(22.268751, 114.234698)",52
22.268751,114.234698,17,1224,1340,2564,"(22.268751, 114.234698)",52
22.268751,114.234698,18,164,463,627,"(22.268751, 114.234698)",52
22.268751,114.234698,19,809,702,1511,"(22.268751, 114.234698)",52
22.268751,114.234698,20,207,629,836,"(22.268751, 114.234698)",52
22.268751,114.234698,21,301,949,1250,"(22.268751, 114.234698)",52
22.268751,114.234698,22,0,213,213,"(22.268751, 114.234698)",52
22.268751,114.234698,23,0,242,242,"(22.268751, 114.234698)",52
22.2839821,114.1505559,0,1119,463,1582,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,1,812,288,1100,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,2,811,0,811,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,3,201,0,201,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,4,209,0,209,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,5,0,126,126,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,6,663,1107,1770,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,7,1150,6419,7569,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,8,4061,8114,12175,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,9,3205,3936,7141,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,10,2063,2185,4248,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,11,2478,3253,5731,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,12,4942,4515,9457,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,13,2968,2244,5212,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,14,1012,1058,2070,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,15,2928,1459,4387,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,16,990,2094,3084,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,17,3601,3552,7153,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,18,6720,5081,11801,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,19,9035,5157,14192,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,20,5187,1619,6806,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,21,3895,1295,5190,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,22,1184,1120,2304,"(22.2839821, 114.1505559)",53
22.2839821,114.1505559,23,1742,628,2370,"(22.2839821, 114.1505559)",53
22.2499655,114.1679145,0,94,17,111,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,1,0,196,196,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,2,381,401,782,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,3,0,0,0,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,4,0,0,0,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,5,0,0,0,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,6,201,470,671,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,7,181,210,391,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,8,410,15,425,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,9,215,386,601,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,10,17,597,614,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,11,202,201,403,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,12,372,132,504,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,13,307,8,315,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,14,0,0,0,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,15,204,26,230,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,16,44,0,44,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,17,564,836,1400,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,18,402,208,610,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,19,60,215,275,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,20,511,448,959,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,21,0,4,4,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,22,6,85,91,"(22.2499655, 114.1679145)",54
22.2499655,114.1679145,23,0,0,0,"(22.2499655, 114.1679145)",54
22.2594675,114.1326334,0,0,543,543,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,1,0,18,18,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,2,0,0,0,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,3,0,0,0,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,4,0,0,0,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,5,0,0,0,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,6,257,4,261,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,7,882,189,1071,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,8,2712,498,3210,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,9,745,201,946,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,10,49,220,269,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,11,217,0,217,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,12,793,57,850,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,13,1842,1447,3289,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,14,44,19,63,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,15,0,751,751,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,16,10,0,10,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,17,839,657,1496,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,18,810,1707,2517,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,19,51,992,1043,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,20,237,1210,1447,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,21,219,977,1196,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,22,201,717,918,"(22.2594675, 114.1326334)",55
22.2594675,114.1326334,23,0,0,0,"(22.2594675, 114.1326334)",55
22.2587586,114.1910696,0,43,230,273,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,1,141,0,141,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,2,198,0,198,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,3,0,0,0,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,4,124,694,818,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,5,0,0,0,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,6,33,406,439,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,7,1033,612,1645,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,8,2007,1416,3423,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,9,533,395,928,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,10,208,638,846,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,11,628,16,644,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,12,1571,199,1770,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,13,1166,1082,2248,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,14,596,399,995,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,15,902,232,1134,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,16,816,1334,2150,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,17,854,1049,1903,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,18,559,1747,2306,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,19,36,2378,2414,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,20,106,382,488,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,21,279,223,502,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,22,494,599,1093,"(22.2587586, 114.1910696)",56
22.2587586,114.1910696,23,760,201,961,"(22.2587586, 114.1910696)",56
22.2870855,114.1463105,0,1108,518,1626,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,1,551,380,931,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,2,811,0,811,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,3,201,0,201,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,4,209,0,209,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,5,0,126,126,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,6,623,1004,1627,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,7,1200,6269,7469,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,8,4280,8031,12311,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,9,3346,3673,7019,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,10,2017,1660,3677,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,11,2569,2770,5339,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,12,4693,4239,8932,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,13,2854,2269,5123,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,14,956,1141,2097,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,15,2874,1175,4049,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,16,837,2009,2846,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,17,3344,3895,7239,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,18,5900,5245,11145,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,19,8033,5168,13201,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,20,4487,1387,5874,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,21,3558,1302,4860,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,22,987,1023,2010,"(22.2870855, 114.1463105)",57
22.2870855,114.1463105,23,1557,628,2185,"(22.2870855, 114.1463105)",57
22.2775994,114.1594531,0,1537,831,2368,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,1,1049,350,1399,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,2,811,208,1019,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,3,201,0,201,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,4,496,0,496,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,5,0,126,126,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,6,715,948,1663,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,7,1455,7064,8519,"(22.2775994, 114.1594531)",58
22.2775994,114.1594531,8,3422,10409,13831,"(22.2775994, 114.1594531)",58
